"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"Ptpmeg",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mthl9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mthl10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mth",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1231",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Roc1b",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG1233",0,0,0,0,0,0.07,0,0.93,"Low_signal","Low_signal"
"Cdc5",0,0,0,0,0,0.024286,0,0.975714,"Low_signal","Low_signal"
"CG13884",0,0,0,1,0,0,0,0,"H1","H1"
"trh",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45378",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43969",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG13891",0,0,0,0,0,0,1,0,"Pc","Pc"
"sncRNA:438",0,0,0,0,0,0,0.831429,0.168571,"Pc","Pc"
"CG34267",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG34268",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46002",0,0,0,0,0.2575,0,0,0.7425,"Low_signal","HP1"
"lncRNA:CR45118",0.58,0,0,0,0,0,0,0.42,"Enhancers","Enhancers"
"lncRNA:CR45117",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG34269",0.6575,0,0,0,0,0,0,0.3425,"Enhancers","Enhancers"
"klar",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"BORCS6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cypl",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Hipk",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR46249",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45808",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ppm1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Kah",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"MED14",0,0,0,0,0,0.615,0,0.385,"Open_promoters","Open_promoters"
"asRNA:CR45807",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG13893",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Reg-2",0,0,0,0.758571,0,0,0,0.241429,"H1","H1"
"lncRNA:CR44513",0.742857,0,0,0,0,0,0,0.257143,"Enhancers","Enhancers"
"lncRNA:CR42719",0.077143,0,0,0,0,0,0,0.922857,"Low_signal","Low_signal"
"CG43337",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43334",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43423",0.525714,0,0,0,0,0,0,0.474286,"Enhancers","Enhancers"
"mir-ban",0,0,0,0,0,0.23,0,0.77,"Low_signal","Low_signal"
"Gale",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3402",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"MED30",0,0,0.412857,0,0,0,0,0.587143,"Low_signal","Gene_body_2"
"Rev1",0,0,0.4075,0,0,0,0,0.5925,"Low_signal","Gene_body_2"
"CG17129",0,0,0,0,0,0.391429,0,0.608571,"Low_signal","Open_promoters"
"CG3386",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ebd1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"hiro",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RabX6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vti1a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13894",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44514",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13895",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CkIIalpha-i3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13896",0.785714,0,0,0,0,0,0,0.214286,"Enhancers","Enhancers"
"lncRNA:CR45411",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43785",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:iMet-CAT-1-3",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"emc",0,0,0,0,0,0.25,0,0.75,"Low_signal","Open_promoters"
"hng3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Ile-TAT-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Ile-TAT-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13898",0.358571,0,0,0,0,0,0,0.641429,"Low_signal","Enhancers"
"lncRNA:CR44537",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43883",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Me28S-C788b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-C788a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-G3113b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-G3113a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me5.8S-G74",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"lncRNA:CR45184",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-A771",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Psi18S-110",0,0,0,0,0,0.988571,0,0.011429,"Open_promoters","Open_promoters"
"snoRNA:Psi28S-3308",0,0,0,0,0,0.087143,0,0.912857,"Low_signal","Low_signal"
"snoRNA:Psi18S-1086",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sf3b3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42553",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42554",0,0,0,0,0,0.7075,0,0.2925,"Open_promoters","Open_promoters"
"CG13887",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13901",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gr61a",0,0,0,0,0,0.8725,0,0.1275,"Open_promoters","Open_promoters"
"JMJD5",0,0,0,0,0,0.485714,0,0.514286,"Low_signal","Open_promoters"
"Cep290",0.315,0,0,0,0,0,0,0.685,"Low_signal","Enhancers"
"Dci",0,0,0.865,0,0,0,0,0.135,"Gene_body_2","Gene_body_2"
"dpr20",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12502",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Usp10",0,0,0,0,0,0.4975,0,0.5025,"Low_signal","Open_promoters"
"CG13907",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:CG32479-b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:CG32479-a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34056",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34057",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46200",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mat",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"nerfin-1",0.47,0,0,0,0,0.53,0,0,"Open_promoters","Open_promoters"
"Glut1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45809",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45810",0,0,0,0.39,0,0,0,0.61,"Low_signal","H1"
"CG12038",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45811",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9205",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"trio",0,0,0,0,0,0.535714,0,0.464286,"Open_promoters","Open_promoters"
"bab1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bab2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13912",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Trh",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"LysX",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Aplip1",0,0,0,0,0,0.0425,0,0.9575,"Low_signal","Low_signal"
"mwh",0,0,0,1,0,0,0,0,"H1","H1"
"meep",0,0,0,0.765714,0,0,0,0.234286,"H1","H1"
"CG9119",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"LysB",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"LysC",0,0,0,1,0,0,0,0,"H1","H1"
"LysD",0,0,0,0.148571,0,0,0,0.851429,"Low_signal","Low_signal"
"LysE",0,0,0,1,0,0,0,0,"H1","H1"
"LysP",0,0,0,1,0,0,0,0,"H1","H1"
"LysS",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33965",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33966",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45747",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"galene",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9192",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Klp61F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32318",0,0,0,0,0,0.89,0,0.11,"Open_promoters","Open_promoters"
"Psf1",0,0,0,0,0,0.747143,0,0.252857,"Open_promoters","Open_promoters"
"Sac1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Bfc",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG9130",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9133",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tfc",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG32333",0.39,0,0,0,0,0,0,0.61,"Low_signal","Enhancers"
"Rabex-5",0,0,0,0,1,0,0,0,"HP1","HP1"
"scf",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Rac1",0,0,0.404286,0,0,0.595714,0,0,"Open_promoters","Open_promoters"
"Acat2",0,0,0.36,0,0,0.64,0,0,"Open_promoters","Open_promoters"
"Ctr9",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Nt5a",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"sturkopf",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Herc4",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Myo61F",0,0,0.8,0,0,0,0,0.2,"Gene_body_2","Gene_body_2"
"CG9184",0.562857,0,0,0,0,0,0,0.437143,"Enhancers","Enhancers"
"lncRNA:CR45166",0,0,0,1,0,0,0,0,"H1","H1"
"ND-ACP",0,0,0,0,0,0.3725,0,0.6275,"Low_signal","Open_promoters"
"msd1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"msd5",0,0,0,0,0,0.791429,0,0.208571,"Open_promoters","Open_promoters"
"l(3)02640",0,0,0,0,0,0.7225,0,0.2775,"Open_promoters","Open_promoters"
"CG2211",0,0,0,0,0,0.201429,0,0.798571,"Low_signal","Low_signal"
"CG2199",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG9166",0,0,0,0,0,0.04,0,0.96,"Low_signal","Low_signal"
"ru",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32320",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-3-9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9168",0,0,0,1,0,0,0,0,"H1","H1"
"FucTD",0,0,0,1,0,0,0,0,"H1","H1"
"CG9173",0.672857,0,0,0.327143,0,0,0,0,"Enhancers","Enhancers"
"SA-2",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44842",0.287143,0,0,0,0,0,0,0.712857,"Low_signal","Enhancers"
"rho",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Naa30B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ptp61F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"robl62A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:CR43701",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-2622",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"stet",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45812",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG12084",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"scaRNA:MeU2-48",0,0.857143,0.142857,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"hfp",0,0,0.985714,0,0,0.014286,0,0,"Gene_body_2","Gene_body_2"
"Psa",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"cue",0.53,0,0,0,0,0.47,0,0,"Enhancers","Enhancers"
"Ir62a",0,0.201429,0.798571,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Iml1",0,0,0,0,0,0.094286,0,0.905714,"Low_signal","Low_signal"
"CG12091",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"pns",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG32313",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pcyt1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45813",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pcyt2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Pex10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12099",0,0,0,0,0,0.262857,0,0.737143,"Low_signal","Open_promoters"
"CG12003",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG7879",0,0,0,0,0,0.417143,0,0.582857,"Low_signal","Open_promoters"
"CG12004",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13917",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12104",0,0,0,0,0,0.18,0,0.82,"Low_signal","Low_signal"
"CG18170",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33791",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12105",0,0,0.715714,0,0,0,0,0.284286,"Gene_body_2","Gene_body_2"
"asRNA:CR45814",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13926",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ABCB7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33230",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13928",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GC",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nSyb",0,0,0,0,0,0.211429,0,0.788571,"Low_signal","Low_signal"
"Mettl2",0,0,0,0,0,0.235714,0,0.764286,"Low_signal","Low_signal"
"Bgb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alphaCOP",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13919",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17249",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"Bro",0,0,0,0,0,0.1725,0,0.8275,"Low_signal","Low_signal"
"CG13920",0,0,0,0,0,0.39,0,0.61,"Low_signal","Open_promoters"
"asRNA:CR45815",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG7970",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Vta1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG7974",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Srrm234",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Me28S-A2634c",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-A2634b",0,0,0.792857,0,0,0.207143,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-A2634a",0,0,0.48,0,0,0.52,0,0,"Open_promoters","Open_promoters"
"snoRNA:Or-CD15",0,0,0.075714,0,0,0.924286,0,0,"Open_promoters","Open_promoters"
"Uhg7",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpL23A",0,0,0,0,0,0.637143,0,0.362857,"Open_promoters","Open_promoters"
"RabX5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13930",0,0,0,1,0,0,0,0,"H1","H1"
"CG7991",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12011",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13931",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18171",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG12035",0,0.025,0,0.975,0,0,0,0,"H1","H1"
"drpr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Oseg4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PIG-Wb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gk2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13921",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Cht2",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG8001",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Dhc62B",0,0.345714,0.654286,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR44351",0,0.7375,0.2625,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG13933",0,0,0,0,0,0.218571,0,0.781429,"Low_signal","Low_signal"
"PolD2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpL46",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2021",0,0,0.158571,0,0,0.841429,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45834",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Cdc37",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alpha-Spec",0,0,0,0,0,0.04,0,0.96,"Low_signal","Low_signal"
"dlt",0,0,0,0,0,0.04,0,0.96,"Low_signal","Low_signal"
"CG12020",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45818",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Patj",0,0.7425,0,0,0,0.2575,0,0,"Gene_body_1","Gene_body_1"
"JTBR",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42676",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45686",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR45687",0,0.635,0.365,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"GV1",0,0,0,1,0,0,0,0,"H1","H1"
"Cpr62Ba",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cpr62Bb",0,0,0,0.194286,0,0,0,0.805714,"Low_signal","Low_signal"
"Cpr62Bc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CNMa",0,0,0,0.155714,0,0,0,0.844286,"Low_signal","Low_signal"
"CG12024",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rap1",0,0,0.055714,0,0,0,0,0.944286,"Low_signal","Low_signal"
"HBS1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12025",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13924",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"dre4",0,0,0,0,0,0.125714,0,0.874286,"Low_signal","Low_signal"
"CG13937",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Aprt",0.455714,0,0,0,0,0,0,0.544286,"Low_signal","Enhancers"
"Tmhs",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"dsb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dbx",0,0,0,0,0,0,1,0,"Pc","Pc"
"tRNA:Cys-GCA-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45826",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG5687",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44536",0.631429,0,0,0,0,0,0,0.368571,"Enhancers","Enhancers"
"Mfap1",0,0,0,0,0,0.42,0,0.58,"Low_signal","Open_promoters"
"Cnb",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mu2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45827",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"SCOT",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45828",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mv",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1927",0.315714,0,0,0,0,0,0,0.684286,"Low_signal","Enhancers"
"CG11815",0,0,0,1,0,0,0,0,"H1","H1"
"CG1139",0,0,0,1,0,0,0,0,"H1","H1"
"CG42841",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44535",0,0,0,1,0,0,0,0,"H1","H1"
"CG42357",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42356",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34259",0,0,0,1,0,0,0,0,"H1","H1"
"CG42355",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR42860",0,0,0,0.665,0,0,0,0.335,"H1","H1"
"sls",0.27,0,0,0.73,0,0,0,0,"H1","H1"
"asRNA:CR45802",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"zormin",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15822",0.338571,0,0,0,0,0,0,0.661429,"Low_signal","Enhancers"
"CG15879",0,0,0,1,0,0,0,0,"H1","H1"
"CG5704",0,0,0,0.53,0,0,0,0.47,"H1","H1"
"CR15821",0,0,0,1,0,0,0,0,"H1","H1"
"CG15820",0,0,0,0.617143,0,0,0,0.382857,"H1","H1"
"CG13810",0,0,0,1,0,0,0,0,"H1","H1"
"CG5707",0,0,0,1,0,0,0,0,"H1","H1"
"CG8960",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15878",0,0,0,1,0,0,0,0,"H1","H1"
"Oseg2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9018",0,0,0,0,0,0.32,0,0.68,"Low_signal","Open_promoters"
"ACXD",0,0,0,0.02,0,0,0,0.98,"Low_signal","Low_signal"
"CG32301",0,0,0,0.695,0,0,0,0.305,"H1","H1"
"CG32305",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2034",0,0,0,0.86,0,0,0,0.14,"H1","H1"
"CG1275",0,0,0,0.395714,0,0,0,0.604286,"Low_signal","H1"
"oxt",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13807",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ecd",0,0,0,0,0,0.775714,0,0.224286,"Open_promoters","Open_promoters"
"CG13806",0,0,0,0,0,0.265,0,0.735,"Low_signal","Open_promoters"
"obst-I",0.645,0,0,0,0,0,0,0.355,"Enhancers","Enhancers"
"asRNA:CR45829",0.342857,0,0,0,0,0,0,0.657143,"Low_signal","Enhancers"
"CG32302",0.1875,0,0,0,0,0,0,0.8125,"Low_signal","Low_signal"
"yellow-g",0,0,0,1,0,0,0,0,"H1","H1"
"tRNA:Cys-GCA-3-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"yellow-g2",0.625,0,0,0,0,0,0,0.375,"Enhancers","Enhancers"
"MsR2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45427",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45426",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"MsR1",0,0,0,1,0,0,0,0,"H1","H1"
"CG13801",0,0,0,1,0,0,0,0,"H1","H1"
"CG1317",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG8993",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9004",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpL23",0,0,0.005714,0,0,0,0,0.994286,"Low_signal","Low_signal"
"Svil",0,0,0.3625,0,0,0,0,0.6375,"Low_signal","Gene_body_2"
"CG15877",0,0,0.205714,0,0,0,0,0.794286,"Low_signal","Low_signal"
"Mzt1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32298",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32299",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16762",0,0,0,1,0,0,0,0,"H1","H1"
"Cyp4d20",0.502857,0,0,0,0,0,0,0.497143,"Enhancers","Enhancers"
"CG1146",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG16758",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45425",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45170",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32295",0,0,0,1,0,0,0,0,"H1","H1"
"Spn",0,0,0,0,0,0.582857,0,0.417143,"Open_promoters","Open_promoters"
"msn",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL8",0,0,0,0,0,0.14,0,0.86,"Low_signal","Low_signal"
"dos",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16984",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16985",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12182",0,0,0.428571,0,0,0.172857,0,0.398571,"Gene_body_2","Gene_body_2"
"CG16986",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45981",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45982",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pxn",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45660",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42245",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"MEP-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
