"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"l(3)04053",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG7369",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"SPoCk",0,0,0,0,0,0.61,0,0.39,"Open_promoters","Open_promoters"
"lncRNA:CR45961",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14448",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"jim",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG11226",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45428",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45659",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tRNA:Leu-CAG-1-8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-2-3",0.851429,0,0,0,0,0,0,0.148571,"Enhancers","Enhancers"
"asRNA:CR43426",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32462",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32459",0,0,0,0.655714,0,0,0,0.344286,"H1","H1"
"CG13239",0,0,0,1,0,0,0,0,"H1","H1"
"CG33169",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33170",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"EMC4",0,0,0.061429,0,0,0.081429,0,0.857143,"Low_signal","Low_signal"
"snoRNA:Me28S-G764",0,0,0.682857,0,0,0.317143,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45969",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11109",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Arf79F",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45968",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Chro",0,0,0,0,0,0.405714,0,0.594286,"Low_signal","Open_promoters"
"Ssl1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45970",0,0,0,0,0,0.287143,0,0.712857,"Low_signal","Open_promoters"
"slif",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44688",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44689",0,0,0,0.542857,0,0,0,0.457143,"H1","H1"
"CG11131",0,0,0,0.36,0,0,0,0.64,"Low_signal","H1"
"BoYb",0,0.78,0,0,0,0,0,0.22,"Gene_body_1","Gene_body_1"
"lncRNA:CR45661",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12768",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-9388",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Mes2",0.3575,0,0,0,0,0,0,0.6425,"Low_signal","Enhancers"
"CG32461",0,0,0,0.574286,0,0,0,0.425714,"H1","H1"
"lncRNA:CR45758",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32457",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nrm",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL10",0,0,0,0,0,0.755714,0,0.244286,"Open_promoters","Open_promoters"
"CkIIalpha",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG33217",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41454",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45164",0,0,0,0,0,0.675,0,0.325,"Open_promoters","Open_promoters"
"Vps11",0,0,0,0,0.427143,0,0,0.572857,"Low_signal","HP1"
"CG34031",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43967",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR45735",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nAChRalpha4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46475",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alpha-Cat",0,0,0,0,1,0,0,0,"HP1","HP1"
"mir-4942",0,0,0,0,0.43,0,0,0.57,"Low_signal","HP1"
"ND-MLRQ",0,0,0,0,0.185,0,0,0.815,"Low_signal","Low_signal"
"AGO3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45174",0,0,0,0,1,0,0,0,"HP1","HP1"
"Spf30",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40298",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR45736",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17698",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43968",0,0,0,0,0.0775,0,0,0.9225,"Low_signal","Low_signal"
"lncRNA:CR43941",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43942",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG40470",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR40053",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG40045",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Snap25",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45159",0,0,0,0,0.091429,0,0,0.908571,"Low_signal","Low_signal"
"nvd",0,0,0,0,0.165,0,0,0.835,"Low_signal","Low_signal"
"CR12460",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpS5",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR42722",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR42723",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41597",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"scro",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG40472",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46483",0,0,0,0,1,0,0,0,"HP1","HP1"
"ND-AGGG",0,0,0,0,1,0,0,0,"HP1","HP1"
"Set1",0,0,0,0,1,0,0,0,"HP1","HP1"
"MED21",0,0,0,0,0.428571,0.362857,0,0.208571,"HP1","HP1"
"UQCR-11",0,0,0,0,0,0.0225,0,0.9775,"Low_signal","Low_signal"
"CR40354",0,0,0,0,0.605,0,0,0.395,"HP1","HP1"
"CR40450",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lovit",0,0,0,0,0.685714,0,0,0.314286,"HP1","HP1"
"lncRNA:CR45180",0,0,0,0,1,0,0,0,"HP1","HP1"
"FASN3",0,0,0,0,0.744286,0,0,0.255714,"HP1","HP1"
"asRNA:CR45182",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(3)80Fg",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41320",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40160",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41284",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42598",0,0,0,0,0.508571,0,0,0.491429,"HP1","HP1"
"CG40228",0,0,0,0,0.58,0.42,0,0,"HP1","HP1"
"lncRNA:CR45177",0,0,0,0,0.144286,0,0,0.855714,"Low_signal","Low_signal"
"lncRNA:CR46252",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR45181",0,0,0,0,0.501429,0.498571,0,0,"HP1","HP1"
"vtd",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CR43170",0,0,0,0,1,0,0,0,"HP1","HP1"
"RpL15",0,0,0,0,0.1125,0.8875,0,0,"Open_promoters","Open_promoters"
"snoRNA:Me18S-G1358c",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Me18S-C419",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Dbp80",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46250",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR14578",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eIF4B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46482",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(3)80Fj",0,0,0,0,0.427143,0,0,0.572857,"Low_signal","HP1"
"Myo81F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41571",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR12798",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46123",0,0,0,0,0.998571,0,0,0.001429,"HP1","HP1"
"lncRNA:CR46122",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR40182",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45220",0,0,0,0,1,0,0,0,"HP1","HP1"
"Pzl",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"spok",0,0,0,0,1,0,0,0,"HP1","HP1"
"Parp",0,0,0,0,0.22,0.78,0,0,"Open_promoters","Open_promoters"
"Alg-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46141",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tim17b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41128",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41099",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42402",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Gfat1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR41601",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40198",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46431",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12581",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CR33294",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dsk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"beta-Man",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"aux",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14636",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG31516",0.671429,0,0,0,0,0,0,0.328571,"Enhancers","Enhancers"
"DhpD",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14641",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"abs",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gel",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR46255",0.675714,0,0.324286,0,0,0,0,0,"Enhancers","Enhancers"
"CG14642",0,0,0,0.975714,0,0,0,0.024286,"H1","H1"
"CG34305",0,0,0,0.362857,0,0,0,0.637143,"Low_signal","H1"
"TwdlU",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TwdlF",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"TwdlG",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14644",0,0,0,1,0,0,0,0,"H1","H1"
"TwdlV",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or82a",0,0,0,0.18,0,0,0,0.82,"Low_signal","Low_signal"
"CG1092",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"flip",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45597",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"cpx",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Nepl11",0.771429,0,0,0,0,0.228571,0,0,"Enhancers","Enhancers"
"mir-929",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"MP1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46140",0.39,0,0,0,0,0.61,0,0,"Open_promoters","Open_promoters"
"Vps24",0,0,0,0,0,0.361429,0,0.638571,"Low_signal","Open_promoters"
"Suv3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Syt14",0,0,0,0,0,0.758571,0,0.241429,"Open_promoters","Open_promoters"
"CG9795",0,0,0,0,0,0.0425,0,0.9575,"Low_signal","Low_signal"
"CG9776",0,0,0,0,0.244286,0.327143,0,0.428571,"Low_signal","Open_promoters"
"CG14645",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG1103",0,0,0,0,0,0.3875,0,0.6125,"Low_signal","Open_promoters"
"Skp2",0,0,0,0,0,0.428571,0.248571,0.322857,"Open_promoters","Open_promoters"
"hkb",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG1090",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44922",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfxn1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cont",0,0,0,0,0,0.515,0,0.485,"Open_promoters","Open_promoters"
"tub",0,0,0,0,0,0.105,0,0.895,"Low_signal","Low_signal"
"CG14646",0,0,0,0,0,0.665,0,0.335,"Open_promoters","Open_promoters"
"asRNA:CR46139",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34112",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45999",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG9855",0,0,0,0,0,0.892857,0,0.107143,"Open_promoters","Open_promoters"
"CG14647",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45187",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lost",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31528",0,0,0,1,0,0,0,0,"H1","H1"
"CG32944",0.682857,0,0,0,0,0,0,0.317143,"Enhancers","Enhancers"
"CG31525",0,0,0.075,0,0,0,0,0.925,"Low_signal","Low_signal"
"srl",0.478571,0,0,0,0,0.521429,0,0,"Open_promoters","Open_promoters"
"CG1074",0,0,0,0,0,0.8375,0,0.1625,"Open_promoters","Open_promoters"
"eIF3a",0,0,0,0,0,0.435714,0,0.564286,"Low_signal","Open_promoters"
"asRNA:CR46138",0,0,0.712857,0,0,0.287143,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR44134",0,0,0.86,0,0,0.14,0,0,"Gene_body_2","Gene_body_2"
"CG14650",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9804",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR43629",0.4875,0,0,0,0,0,0,0.5125,"Low_signal","Enhancers"
"CG31522",0,0,0,0,0,0.595714,0,0.404286,"Open_promoters","Open_promoters"
"CG31523",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sac",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Fip1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34425",0,0,0,0.192857,0,0,0,0.807143,"Low_signal","Low_signal"
"lncRNA:CR31526",0,0,0,0.13,0,0,0,0.87,"Low_signal","Low_signal"
"Mur82C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34357",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32945",0,0,0,0.651429,0,0,0,0.348571,"H1","H1"
"lncRNA:CR45558",0.845714,0,0,0,0,0,0,0.154286,"Enhancers","Enhancers"
"lncRNA:CR44317",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"5-HT2A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45673",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sisRNA:CR46358",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9775",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"MED31",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"slx1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dlip2",0,0,0,0,0,0.507143,0,0.492857,"Open_promoters","Open_promoters"
"rpk",0,0,0,0,0,0.7025,0,0.2975,"Open_promoters","Open_promoters"
"asRNA:CR44155",0,0,0.225714,0,0,0,0,0.774286,"Low_signal","Low_signal"
"Karybeta3",0,0,0,0,0,0.44,0,0.56,"Low_signal","Open_promoters"
"spartin",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"smash",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44156",0.087143,0,0.857143,0,0,0,0,0.055714,"Gene_body_2","Gene_body_2"
"lncRNA:CR44157",0.1925,0,0,0,0,0,0,0.8075,"Low_signal","Low_signal"
"CG33927",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eIF3f1",0,0,0,0,0,0.311429,0,0.688571,"Low_signal","Open_promoters"
"lncRNA:CR44923",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nep2",0,0,0.254286,0,0,0,0,0.745714,"Low_signal","Gene_body_2"
"asRNA:CR46137",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"mir-9384",0.318571,0,0,0,0,0.681429,0,0,"Open_promoters","Open_promoters"
"tacc",0.794286,0,0,0,0,0.205714,0,0,"Enhancers","Enhancers"
"atms",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44098",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG44088",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14655",0,0,0,0.997143,0,0,0,0.002857,"H1","H1"
"CG17387",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1129",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ctrip",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hus1-like",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"BBS5",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG14657",0,0,0,0,0,0.525714,0,0.474286,"Open_promoters","Open_promoters"
"CG14658",0,0,0,0,0,0,0.161429,0.838571,"Low_signal","Low_signal"
"CG14659",0,0,0,0,0,0,1,0,"Pc","Pc"
"opa",0,0,0,0,0,0,1,0,"Pc","Pc"
"laf",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45580",0,0,0,0,0,0,1,0,"Pc","Pc"
"Gnf1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cdep",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45188",0.945,0,0,0,0,0,0,0.055,"Enhancers","Enhancers"
"snRNA:U1:82Eb",0.862857,0,0,0,0,0,0,0.137143,"Enhancers","Enhancers"
"Ubc6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14661",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG2016",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1124",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR43478",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14662",0.24,0,0,0,0,0,0,0.76,"Low_signal","Low_signal"
"lncRNA:CR43424",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"plh",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45585",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46352",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43635",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45588",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"corto",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG43131",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RabGGTa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12589",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpr16",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12590",0,0,0,0.03,0,0,0,0.97,"Low_signal","Low_signal"
"CR46401",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U4atac",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"cno",0,0,0,0,0,0.92,0,0.08,"Open_promoters","Open_promoters"
"Prosbeta2R2",0,0,0,0,0,0.897143,0,0.102857,"Open_promoters","Open_promoters"
"CG1116",0,0,0,0,0,0.8925,0,0.1075,"Open_promoters","Open_promoters"
"Sccpdh1",0,0.192857,0,0,0.378571,0.428571,0,0,"Open_promoters","Open_promoters"
"CG14664",0,0,0,0,1,0,0,0,"HP1","HP1"
"Vps37B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Kat60",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mms19",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"rtp",0,0,0.592857,0,0,0,0,0.407143,"Gene_body_2","Gene_body_2"
"CG33293",0,0,0,0.235714,0,0,0,0.764286,"Low_signal","Low_signal"
"asRNA:CR44019",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CtsF",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1113",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12173",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Hph",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tim17a2",0.417143,0,0,0.582857,0,0,0,0,"H1","H1"
"lncRNA:CR45793",0.555714,0,0,0,0,0,0,0.444286,"Enhancers","Enhancers"
"CR45033",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31538",0,0.192857,0.428571,0,0,0,0,0.378571,"Gene_body_2","Gene_body_2"
"Tim17b1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mtd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11999",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG1161",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Prosbeta7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cerk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44103",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31542",0,0,0,0.6,0,0,0,0.4,"H1","H1"
"CG34277",0,0,0,0.6,0,0,0,0.4,"H1","H1"
"Polr2F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14667",0,0,0,0,0,0.805,0,0.195,"Open_promoters","Open_promoters"
"hd",0,0,0,0,0,0.945714,0,0.054286,"Open_promoters","Open_promoters"
"7B2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG14668",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-TCG-4-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"kkv",0.38,0,0,0,0,0,0,0.62,"Low_signal","Enhancers"
"CG1172",0.945,0,0,0,0,0,0,0.055,"Enhancers","Enhancers"
"Or83a",0,0.577143,0,0,0,0,0,0.422857,"Gene_body_1","Gene_body_1"
"CG2663",0,0,0,0.807143,0,0,0,0.192857,"H1","H1"
"Orco",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14669",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG12147",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PEK",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL35A",0,0,0,0,0,0.427143,0,0.572857,"Low_signal","Open_promoters"
"POLDIP2",0,0,0,0,0,0.195,0,0.805,"Low_signal","Low_signal"
"mRpL44",0,0,0,0,0,0.52,0,0.48,"Open_promoters","Open_promoters"
"Snr1",0,0,0,0,0,0.435,0,0.565,"Low_signal","Open_promoters"
"CG45100",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"HDAC3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Hcs",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ksr",0,0,0,0,0.151429,0,0,0.848571,"Low_signal","Low_signal"
"CG31550",0,0,0,0,0.6425,0.3575,0,0,"HP1","HP1"
"NKCC",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Itpr",0.4575,0,0,0,0,0.5425,0,0,"Open_promoters","Open_promoters"
"CG43845",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nmdar1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2519",0,0,0,0,0,0.464286,0,0.535714,"Low_signal","Open_promoters"
"mia",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pcmt",0.451429,0,0,0,0,0.12,0,0.428571,"Enhancers","Enhancers"
"Snm1",0.79,0,0,0,0,0.21,0,0,"Enhancers","Enhancers"
"snoRNA:Pi4KIIalpha-a",0,0,0.517143,0,0,0,0,0.482857,"Gene_body_2","Gene_body_2"
"asRNA:CR46136",0,0,0.07,0,0,0,0,0.93,"Low_signal","Low_signal"
"Pi4KIIalpha",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"CG12746",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG14671",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2931",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rheb",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CRMP",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"scaRNA:MeU4:25F-C137",0,0,0.08,0,0,0,0,0.92,"Low_signal","Low_signal"
"CG2926",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PolZ2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"noi",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Vha26",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Psi28S-3385b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-3385a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-3091b",0,0,0.082857,0,0,0,0,0.917143,"Low_signal","Low_signal"
"snoRNA:Psi28S-3091a",0,0,0.33,0,0,0,0,0.67,"Low_signal","Gene_body_2"
"snoRNA:Psi28S-3571",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Psi28S-3186",0,0,0.918571,0,0,0.081429,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Psi28S-2442b",0,0,0.334286,0,0,0.665714,0,0,"Open_promoters","Open_promoters"
"snoRNA:Psi28S-2442a",0,0,0.032857,0,0,0.967143,0,0,"Open_promoters","Open_promoters"
"kra",0,0,0,0,0,0.48,0,0.52,"Low_signal","Open_promoters"
"SecS",0,0,0,0,0,0.5825,0,0.4175,"Open_promoters","Open_promoters"
"asl",0,0,0,0,0,0.51,0,0.49,"Open_promoters","Open_promoters"
"asRNA:ASTR",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"sisRNA:1",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Rga",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Atu",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR46135",0,0,0.702857,0,0,0,0,0.297143,"Gene_body_2","Gene_body_2"
"Dph4",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Spec2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RpL13A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Me28S-U2134b",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
